date,EMB,ICLN,SRLN
2021-11-10 05:00:00,89.31155395507812,22.925745010375977,34.08748245239258
2021-11-11 05:00:00,89.31155395507812,23.53104591369629,34.13203430175781
2021-11-12 05:00:00,89.5403060913086,23.72020149230957,34.0800666809082
2021-11-15 05:00:00,89.30335998535156,23.436466217041016,34.1171875
2021-11-16 05:00:00,89.09907531738281,23.37972068786621,34.08748245239258
2021-11-17 05:00:00,89.19715881347656,23.23785400390625,34.05778884887695
2021-11-18 05:00:00,89.4259262084961,22.91628837585449,34.05033874511719
2021-11-19 05:00:00,89.40142059326172,23.35134696960449,34.013214111328125
2021-11-22 05:00:00,88.47806549072266,22.812253952026367,33.98350143432617
2021-11-23 05:00:00,87.92242431640625,22.54743194580078,33.97608184814453
2021-11-24 05:00:00,88.06131744384766,22.613637924194336,33.96867370605469
2021-11-26 05:00:00,87.08079528808594,22.32044219970703,33.775569915771484
2021-11-29 05:00:00,87.83251953125,22.56635093688965,33.83497619628906
2021-11-30 05:00:00,87.8161849975586,22.216407775878903,33.686458587646484
2021-12-01 05:00:00,88.42860412597656,21.52598762512207,33.746089935302734
2021-12-02 05:00:00,88.95333862304688,21.43140983581543,33.768455505371094
2021-12-03 05:00:00,89.06810760498047,20.759904861450195,33.8430061340332
2021-12-06 05:00:00,89.15010070800781,21.00580596923828,33.8578987121582
2021-12-07 05:00:00,89.62562561035156,21.6867733001709,33.93245315551758
2021-12-08 05:00:00,89.49446105957031,21.75297737121582,33.99954605102539
2021-12-09 05:00:00,89.43704223632812,21.128761291503903,33.99954605102539
2021-12-10 05:00:00,89.45344543457031,20.986892700195312,34.021907806396484
2021-12-13 05:00:00,89.8223648071289,20.87661361694336,33.98463821411133
2021-12-14 05:00:00,89.59281158447266,20.249176025390625,33.99954605102539
2021-12-15 05:00:00,89.30584716796875,20.59141540527344,33.97719192504883
2021-12-16 05:00:00,89.39470672607422,20.13509559631348,33.92500305175781
2021-12-17 05:00:00,89.23843383789062,20.17312240600586,33.954933166503906
2021-12-20 05:00:00,88.76129913330078,19.431604385375977,33.96989822387695
2021-12-21 05:00:00,89.0245132446289,20.07805633544922,34.029747009277344
2021-12-22 05:00:00,89.12324523925781,20.192136764526367,34.09708023071289
2021-12-23 05:00:00,89.2548599243164,20.192136764526367,34.19435501098633
2021-12-27 05:00:00,89.58390808105469,20.16361427307129,34.13449478149414
2021-12-28 05:00:00,89.50164794921875,19.96397590637207,34.11952590942383
2021-12-29 05:00:00,89.4111557006836,19.897432327270508,34.149471282958984
2021-12-30 05:00:00,89.8306884765625,20.175182342529297,34.14198684692383
2021-12-31 05:00:00,89.71553802490234,20.137136459350582,34.14198684692383
2022-01-03 05:00:00,88.82709503173828,20.2988395690918,34.164424896240234
2022-01-04 05:00:00,88.7777328491211,19.98494338989257,34.1868782043457
2022-01-05 05:00:00,87.93043518066406,19.0527572631836,34.089599609375
2022-01-06 05:00:00,87.84817504882812,18.78641700744629,34.10458755493164
2022-01-07 05:00:00,87.6754379272461,18.7008056640625,34.15694046020508
2022-01-10 05:00:00,87.37931060791016,18.615198135375977,34.164424896240234
2022-01-11 05:00:00,87.56021881103516,18.776901245117188,34.23176956176758
2022-01-12 05:00:00,87.37931060791016,18.82446479797364,34.25422286987305
2022-01-13 05:00:00,87.08312225341797,18.615198135375977,34.2691764831543
2022-01-14 05:00:00,86.3180923461914,18.50105094909668,34.299102783203125
2022-01-18 05:00:00,85.52014923095703,17.987398147583008,34.23176956176758
2022-01-19 05:00:00,86.09598541259766,17.939838409423828,34.25422286987305
2022-01-20 05:00:00,86.40035247802734,18.053985595703125,34.224300384521484
2022-01-21 05:00:00,86.86101531982422,17.407161712646484,34.209327697753906
2022-01-24 05:00:00,86.2769546508789,17.473745346069336,34.21681594848633
2022-01-25 05:00:00,86.40858459472656,16.950578689575195,34.112060546875
2022-01-26 05:00:00,85.9561538696289,17.007648468017578,34.07466125488281
2022-01-27 05:00:00,86.44145965576172,16.741310119628906,34.037227630615234
2022-01-28 05:00:00,86.71292114257812,16.89350700378418,34.05220413208008
2022-01-31 05:00:00,86.68824768066406,17.835205078125,34.112060546875
2022-02-01 05:00:00,86.91362762451172,17.80666732788086,34.1270751953125
2022-02-02 05:00:00,87.30989074707031,17.730567932128906,34.179649353027344
2022-02-03 05:00:00,86.55865478515625,17.283504486083984,34.1571159362793
2022-02-04 05:00:00,86.14586639404297,17.445207595825195,34.179649353027344
2022-02-07 05:00:00,86.04679107666016,17.340572357177734,34.1270751953125
2022-02-08 05:00:00,85.82392883300781,17.378623962402344,34.104549407958984
